subjects,key,title,authors,covers,latest_revision,revision,type.key,created.type,created.value,last_modified.type,last_modified.value,subtitle,description,first_publish_date,lc_classifications,dewey_number,subject_places,subject_people,description.type,description.value,subject_times
,/works/OL34736315W,"GALACTICO,PIRATICO Y ALIENIGENA VIAJE...","[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[13449553],2,2,/type/work,/type/datetime,2023-03-15T09:22:42.336799,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL17737628W,"Year's best graphic novels, comics & manga : from Blankets to Demo to Blacksad","[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL759624A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2751094A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[2370678],3,3,/type/work,/type/datetime,2017-06-24T11:58:38.928294,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28604828W,STARDUST,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-08-10T10:21:20.626995,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
['Literature'],/works/OL28393295W,Neil Gaiman Library Volume 2,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2864353A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2942286A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2360500A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6456573A'}}]",[13217615],3,3,/type/work,/type/datetime,2022-07-19T16:53:22.245968,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL31779756W,Neverwhere (French Edition),"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-12-09T00:19:25.376579,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28748347W,Sandman Book Five,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9725621A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL282954A'}}]",,2,2,/type/work,/type/datetime,2022-08-19T04:11:24.207364,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"[""Children's fiction"", 'Cemeteries, fiction', 'Orphans, fiction', 'Supernatural, fiction', 'Ghosts, fiction']",/works/OL28323158W,Graveyard Book,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL535666A'}}]",[13217588],3,3,/type/work,/type/datetime,2022-07-18T08:58:00.160610,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL31242038W,"Par bonheur, le lait","[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-12-04T12:45:28.348069,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL29318834W,Neil Gaiman's How the Marquis Got His Coat Back,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3395445A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2757859A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3776774A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2820148A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7488149A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7087214A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10835405A'}}]",,2,2,/type/work,/type/datetime,2022-11-16T21:28:26.430802,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL34780768W,El llibre del cementiri,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9252864A'}}]",[13525132],2,2,/type/work,/type/datetime,2023-03-16T19:42:55.658717,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28840737W,Neil Gaiman's Chivalry,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6456573A'}}]",,2,2,/type/work,/type/datetime,2022-09-18T12:49:43.942765,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL30396002W,Art Matters,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-11-27T23:15:17.188356,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28216098W,Amerikan Tanrilari,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-07-15T11:02:50.996240,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"['Science fiction, english']",/works/OL29348907W,Ghastly Beyond Belief,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL33034A'}}]",,2,2,/type/work,/type/datetime,2022-11-17T21:27:31.096192,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28604741W,Coraline,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-08-10T10:08:10.531504,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28774667W,Fearie Tales [signed traycased edition],"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9092187A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL25453A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7206029A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10337083A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL220575A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6815968A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7503550A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL24098A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL382982A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7850947A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10652771A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL636115A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10652772A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9145261A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10367814A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7958794A'}}]",,4,4,/type/work,/type/datetime,2022-09-15T17:17:00.189016,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28825721W,Only the End of the World Again,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6593325A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3104527A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10669235A'}}]",,2,2,/type/work,/type/datetime,2022-09-18T05:45:52.035922,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28830326W,Norse Mythology Volume 1 (Graphic Novel),"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL282954A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL614504A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2793334A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6585286A'}}]",,2,2,/type/work,/type/datetime,2022-09-18T08:16:28.975522,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"['Fiction, science fiction, general']",/works/OL34310512W,Signal to Noise,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[13184408],3,3,/type/work,/type/datetime,2023-02-01T04:11:44.004940,/type/datetime,2023-07-17T04:28:34.853326,,,,,,,,,,
,/works/OL33748823W,Coraline (Vietnamese Edition),"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2023-01-14T09:14:03.673905,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28835420W,"Neil Gaiman's Snow, Glass, Apples","[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6456573A'}}]",,2,2,/type/work,/type/datetime,2022-09-18T10:35:00.223158,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL34737448W,L'Ot i els gegants de gel,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL535666A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL12529716A'}}]",[13451436],2,2,/type/work,/type/datetime,2023-03-15T10:10:56.456834,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28759581W,Neverwhere ),"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-08-21T22:00:48.572608,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"[""Children's fiction"", 'Buried treasure, fiction', 'Adventure and adventurers, fiction']",/works/OL31771132W,The Dangerous Alphabet,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,3,3,/type/work,/type/datetime,2022-12-08T23:20:06.644892,/type/datetime,2023-07-17T04:35:47.137678,,,,,,,,,,
,/works/OL28796392W,Singing Bones,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL8026236A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7622039A'}}]",,2,2,/type/work,/type/datetime,2022-09-17T14:27:40.452136,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"[""Children's fiction"", 'Humorous stories', 'Siblings, fiction', 'Fathers, fiction']",/works/OL34603852W,The Day I Swapped My Dad for Two Goldfish,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,3,3,/type/work,/type/datetime,2023-02-28T01:56:53.489952,/type/datetime,2023-06-17T03:59:21.633761,,,,,,,,,,
,/works/OL28793703W,Miroirs et fumée,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3113904A'}}]",[13858210],3,3,/type/work,/type/datetime,2022-09-17T12:42:25.657449,/type/datetime,2023-04-07T22:54:08.853807,,,,,,,,,,
,/works/OL29249012W,Neil Gaiman's Stardust,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-10-30T12:21:19.992108,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL17929642W,El día que cambié a mi papá por dos peces de colores,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL219070A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7887071A'}}]",[8258571],4,4,/type/work,/type/datetime,2018-10-08T11:10:38.624617,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"['Comic books, strips', 'Families', 'Punch and Judy']",/works/OL32757789W,The tragical comedy or comical tragedy of Mr. Punch,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-12-20T11:28:54.426191,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,/type/text,"""A dark and frightening fully painted novella, MR. PUNCH tells the tale of a young boy's loss of innocence results from a horrific confrontation with his past. Spending a summer at his grandfather's seaside arcade, a troubled adolescent harmlessly becomes involved with a mysterious Punch and Judy Man and a mermaid-portraying woman. But when the violent puppet show triggers buried memories of the boy's family, the lives of all become feverishly intertwined. With disturbing mysteries and half-truths uncontrollably unraveling, the young boy is forced to deal with his family's dark secrets of violence, betrayal, and guilt""--amazon.com.",
,/works/OL28694596W,Twice Cursed,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7752487A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7482281A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3685109A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2754111A'}}]",,2,2,/type/work,/type/datetime,2022-08-18T14:16:17.979697,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"[""Children's fiction""]",/works/OL28793543W,13 Clocks,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9984045A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10139968A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-09-17T12:37:12.932210,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL29402280W,Jonathan Strange & Mr Norrell,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10859403A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-11-18T20:16:48.302073,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL34753374W,Biblioteca Sandman vol. 03,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL670446A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6456573A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL815884A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2942285A'}}]",[13477259],2,2,/type/work,/type/datetime,2023-03-16T00:18:24.288065,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL29864741W,Canallas,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10857596A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10460278A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9887419A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9367504A'}}]",,2,2,/type/work,/type/datetime,2022-11-23T03:42:18.619452,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL31170428W,MIRACLEMAN by GAIMAN and BUCKINGHAM,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2864353A'}}]",,2,2,/type/work,/type/datetime,2022-12-03T16:10:17.174663,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL33374648W,The Monarch of the Glen and Black Dog Vinyl Edition + MP3,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2728853A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9119392A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2998783A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6244696A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1385960A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2607114A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10599988A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7965248A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL226389A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7920548A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7831835A'}}]",[13125206],2,2,/type/work,/type/datetime,2023-01-02T22:37:32.059652,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"['English literature', 'Comics & graphic novels, science fiction', 'Doctor who (fictitious character), fiction']",/works/OL24216388W,Doctor Who,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3134914A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6094856A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7491671A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL334390A'}}]",[10672386],4,4,/type/work,/type/datetime,2021-03-03T23:47:23.956191,/type/datetime,2023-06-17T05:23:24.385435,,,,,,,,,,
,/works/OL26397165W,LA CASA DE MUÑECAS - SANDMAN VOL 2,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[12344788],2,2,/type/work,/type/datetime,2021-11-06T02:25:38.279136,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL29239296W,Elric of Melniboné : Volume 1,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10812857A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10815282A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-10-26T20:12:06.704876,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28410502W,American Gods Volume 1,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL282954A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1398733A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2864328A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6456573A'}}]",[13217619],3,3,/type/work,/type/datetime,2022-07-19T22:16:36.478008,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"[""Children's fiction"", 'Wolves, fiction']",/works/OL28593671W,The Wolves in the Walls,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,3,3,/type/work,/type/datetime,2022-07-25T11:19:22.136040,/type/datetime,2023-07-17T04:59:02.769716,,,,,,,,,,
"['Families', 'Pictorial works', 'Fiction', 'Treasure hunts', 'Comic books, strips', 'Adventure stories', 'Familles', 'Ouvrages illustrés', 'Romans, nouvelles']",/works/OL28946006W,The truth is a cave in the black mountains,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[12915977],2,2,/type/work,/type/datetime,2022-09-25T05:11:02.734784,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,/type/text,"""Illustrated by ... Eddie Campbell, this is a four-color edition of Neil Gaiman's award-winning novelette 'The truth is a cave in the Black Mountains'--a haunting story of family, the otherworld, and retribution""--",
,/works/OL28780774W,Der Fluch der Spindel,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-09-17T06:14:29.324617,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"[""Children's fiction"", 'Picture books']",/works/OL28793102W,Chu's Day at the Beach,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1389833A'}}]",,2,2,/type/work,/type/datetime,2022-09-17T12:08:46.898869,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28604952W,Neverwhere,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-08-10T10:39:53.588055,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL34783137W,Neverwhere,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[13529844],2,2,/type/work,/type/datetime,2023-03-16T21:28:15.631310,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"[""Children's fiction"", 'Cemeteries, fiction', 'Orphans, fiction', 'Ghosts, fiction']",/works/OL29068687W,Libro Del Cementerio,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-10-18T14:58:09.225130,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28842730W,Norse Mythology Volume 3 (Graphic Novel),"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL282954A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2973804A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1798396A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6456573A'}}]",,2,2,/type/work,/type/datetime,2022-09-18T13:19:26.819536,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL29286464W,Coraline,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL282954A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7236859A'}}]",,2,2,/type/work,/type/datetime,2022-11-11T23:00:09.670064,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL34753378W,Biblioteca Sandman vol. 04,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL8002206A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL815884A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2942285A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL282954A'}}]",[13477270],2,2,/type/work,/type/datetime,2023-03-16T00:18:32.409680,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL34753371W,Biblioteca Sandman vol. 02,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2710887A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1399676A'}}]",[13477257],2,2,/type/work,/type/datetime,2023-03-16T00:18:17.698146,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL31823674W,Stardust,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-12-09T08:08:06.499314,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
['Literature'],/works/OL31128575W,Sandman,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1399676A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2710887A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2660536A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1483720A'}}]",[13914410],3,3,/type/work,/type/datetime,2022-12-03T12:04:00.132063,/type/datetime,2023-04-12T21:15:53.327586,,,,,,,,,,
,/works/OL34862166W,Mites Nòrdics,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7932826A'}}]",[13652030],2,2,/type/work,/type/datetime,2023-03-19T08:09:19.715288,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28828434W,Neil Gaiman's Likely Stories,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2864353A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL5359796A'}}]",,2,2,/type/work,/type/datetime,2022-09-18T07:21:20.714335,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"['Comics & graphic novels, general']",/works/OL29331487W,Tori Amos Little Earthquakes Variant Cover,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1484192A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL52922A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3948530A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3048714A'}}]",,3,3,/type/work,/type/datetime,2022-11-17T07:13:28.593938,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL31253856W,STARDUST 4 -D-,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL670446A'}}]",,2,2,/type/work,/type/datetime,2022-12-04T15:22:17.127224,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"['Gods, fiction', ""Children's fiction"", 'Animals, fiction', 'Fantasy fiction', 'Giants, fiction', 'Heroes, fiction']",/works/OL28604909W,Odd and the Frost Giants WBD Book,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[14204600],4,4,/type/work,/type/datetime,2022-08-10T10:32:05.542493,/type/datetime,2023-07-17T05:08:05.447935,,,,,,,,,,
,/works/OL28332703W,Mitos nórdicos nº 01/03,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7992933A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2793334A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6585286A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL614504A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1798396A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7040892A'}}]",[12824041],3,3,/type/work,/type/datetime,2022-07-18T11:31:41.459929,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
